0,139833.33000000002,
3,199784.0,
6,197617.33000000002,
9,185364.0,
12,215557.33000000002,
15,204034.66999999998,
18,251117.33000000002,
21,172037.34,
24,174936.0,
27,202409.33,
30,214993.33000000002,
33,196772.0,
36,205354.65999999997,
39,192201.34,
42,169992.0,
45,249592.0,
48,173036.0,
51,178442.66,
54,247597.33,
57,160020.0,
60,255078.67,
63,163626.66,
66,191109.34,
69,207172.0,
72,191657.34,
75,216984.0,
78,202698.66999999998,
81,207645.34,
84,213141.33000000002,
87,171392.0,
90,183058.66999999998,
93,236701.34000000003,
96,172058.66999999998,
99,206137.33000000002,
102,201817.33000000002,
105,215449.33,
108,206978.66,
111,164356.0,
114,200854.66,
117,222817.34000000003,
120,196428.0,
123,214044.0,
126,173853.33000000002,
129,246720.0,
132,177566.66,
135,244729.33000000002,
138,175036.0,
141,194057.34,
144,231412.0,
147,196286.66999999998,
150,218988.0,
153,180268.0,
156,187609.33000000002,
159,228089.33000000002,
162,201934.66999999998,
165,213778.66,
168,212933.34,
171,210374.66999999998,
174,173354.66999999998,
177,250485.34000000003,
180,172264.0,
183,227729.34,
186,187541.33000000002,
189,246488.0,
192,175494.66,
195,207164.0,
198,218713.34,
201,171072.0,
204,247928.0,
207,178802.66999999998,
210,222454.66,
213,192138.66999999998,
216,188798.66999999998,
219,235345.34,
222,214066.66999999998,
225,213704.0,
228,178154.66999999998,
231,172765.34,
234,228665.33000000002,
237,195616.0,
240,191286.66999999998,
243,235530.66999999998,
246,173812.0,
249,219506.66999999998,
252,179913.33000000002,
255,200445.33000000002,
258,188278.66,
261,174708.0,
264,243198.66,
267,180632.0,
270,222210.66999999998,
273,199590.66999999998,
276,191125.33000000002,
279,180393.33000000002,
282,240644.0,
285,178198.66999999998,
288,176494.66999999998,
291,245193.33000000002,
294,179124.0,
297,181337.33000000002,
300,221837.33000000002,
303,184504.0,
306,197776.0,
309,202552.0,
312,182134.66,
315,224390.66,
318,184264.0,
321,243568.0,
324,180280.0,
327,180129.33000000002,
330,247089.33,
333,181441.33000000002,
336,237937.33000000002,
339,182270.66,
342,184138.66999999998,
345,229313.33000000002,
348,188906.66999999998,
351,189528.0,
354,226476.0,
357,199950.66999999998,
360,215036.0,
363,193510.66999999998,
366,201302.66999999998,
369,217094.66,
372,201066.66,
375,194730.66,
378,186384.0,
381,242690.67,
384,183784.0,
387,246113.34000000003,
390,230481.33,
393,199124.0,
396,185620.0,
399,244881.34000000003,
402,234862.66999999998,
405,197482.66,
408,233766.67,
411,196430.66999999998,
414,182522.66,
417,243786.65999999997,
420,183245.34,
423,243270.66999999998,
426,182264.0,
429,183109.33000000002,
432,244718.67,
435,194668.0,
438,234749.33,
441,198341.33000000002,
444,229969.34000000003,
447,211460.0,
450,204544.0,
453,200668.0,
456,245664.0,
459,184000.0,
462,244097.33,
465,182516.0,
468,246506.66999999998,
471,189073.33000000002,
474,239505.33000000002,
477,220036.0,
480,209922.67,
483,183496.0,
486,180568.0,
489,244898.67,
492,195906.66,
495,229401.33000000002,
498,249296.0,
501,232298.67,
504,202813.33,
507,245932.0,
510,185246.66999999998,
513,247633.33,
516,197984.0,
519,232529.33,
522,242453.33,
525,193813.33000000002,
528,244942.66999999998,
531,185690.66,
534,246842.65999999997,
537,224852.0,
540,208117.33000000002,
543,245740.0,
546,184894.66999999998,
549,245376.0,
552,212469.33000000002,
555,225082.67,
558,184030.66999999998,
561,243898.66999999998,
564,196405.33000000002,
567,232165.33000000002,
570,250428.0,
573,250398.67,
576,187924.0,
579,246596.0,
582,249952.0,
585,230234.66999999998,
588,205774.65999999997,
591,242034.65999999997,
594,185641.34,
597,245290.65999999997,
600,239777.34000000003,
603,197993.33,
606,243405.33,
609,194388.0,
612,239286.65999999997,
615,247322.67,
618,182441.33000000002,
621,241649.34000000003,
624,222314.66999999998,
627,214986.66999999998,
630,243234.67,
633,187150.66999999998,
636,245982.66999999998,
639,249001.33,
642,185648.0,
645,245686.66999999998,
648,226092.0,
651,211706.67,
654,246430.65999999997,
657,202108.0,
660,234886.65999999997,
663,246484.0,
666,250942.65999999997,
669,196536.0,
672,240056.0,
675,241776.0,
678,184062.66999999998,
681,246234.67,
684,249664.0,
687,250336.0,
690,188341.33000000002,
693,244532.0,
696,249233.34000000003,
699,185961.33000000002,
702,243060.0,
705,249818.65999999997,
708,250174.67,
711,186876.0,
714,248798.66999999998,
717,247033.34000000003,
720,185141.33,
723,244553.33000000002,
726,250098.65999999997,
729,251128.0,
732,201665.33000000002,
735,237292.0,
738,244986.66999999998,
741,202140.0,
744,235438.66999999998,
747,242604.0,
750,249457.33,
753,241029.33000000002,
756,197502.67,
759,246325.33,
762,239396.0,
765,197761.34000000003,
768,240442.67,
771,248617.33000000002,
774,251154.67,
777,185342.67,
780,246530.65999999997,
783,245774.09,
786,185796.0,
789,246998.67,
792,242584.0,
795,249942.66999999998,
798,239332.0,
801,198448.0,
804,242509.34000000003,
807,249840.0,
810,184160.0,
