0,117274.67,
3,152094.66999999998,
6,195478.67,
9,201406.67,
12,184096.0,
15,163221.33000000002,
18,194533.34,
21,205509.33000000002,
24,177438.66,
27,169520.0,
30,200681.34000000003,
33,203712.0,
36,182518.66,
39,174312.0,
42,205317.34000000003,
45,148409.33000000002,
48,210250.66999999998,
51,186864.0,
54,170180.0,
57,193994.66999999998,
60,149434.66,
63,205257.34000000003,
66,192512.0,
69,167272.0,
72,195596.0,
75,144632.0,
78,211636.0,
81,154696.0,
84,211878.66999999998,
87,178334.66999999998,
90,178996.0,
93,210512.0,
96,152213.34,
99,213829.33,
102,154000.0,
105,197334.66999999998,
108,173510.66999999998,
111,155854.66999999998,
114,162172.0,
117,205725.34,
120,165962.66999999998,
123,178341.34,
126,178308.0,
129,222841.34000000003,
132,184890.66,
135,173516.0,
138,171252.0,
141,203060.0,
144,159030.66999999998,
147,163705.34,
150,219470.66999999998,
153,153822.66,
156,161733.34,
159,161334.66,
162,167956.0,
165,220654.66999999998,
168,157106.66999999998,
171,170370.66,
174,223678.66999999998,
177,162897.33000000002,
180,160350.66999999998,
183,158112.0,
186,159884.0,
189,162073.33000000002,
192,166138.66999999998,
195,173865.34,
198,225930.66,
201,162070.66,
204,129110.66,
207,207737.34,
210,224457.33000000002,
213,169437.33000000002,
216,167613.34,
219,169556.0,
222,164269.34,
225,164946.66999999998,
228,172198.66999999998,
231,161913.33000000002,
234,162024.0,
237,242860.0,
240,170081.33000000002,
243,167182.66,
246,165090.66,
249,171117.34,
252,169932.0,
255,171360.0,
258,166920.0,
261,175597.34,
264,178328.0,
267,166981.33000000002,
270,245517.33000000002,
273,175793.33000000002,
276,169158.66999999998,
279,210646.66999999998,
282,174113.33000000002,
285,176684.0,
288,172308.0,
291,232398.66999999998,
294,179485.33000000002,
297,176468.0,
300,228354.66,
303,182577.33000000002,
306,178448.0,
309,194056.0,
312,198990.66,
315,186840.0,
318,215496.0,
321,178680.0,
324,178304.0,
327,174425.33000000002,
330,177416.0,
333,179426.66999999998,
336,179370.66999999998,
339,245934.67,
342,181582.66,
345,177782.66999999998,
348,247132.0,
351,180394.66999999998,
354,177392.0,
357,228718.66,
360,187321.33000000002,
363,184313.33000000002,
366,185078.66999999998,
369,178094.66999999998,
372,228240.0,
375,185344.0,
378,187326.66,
381,182700.0,
384,180016.0,
387,179964.0,
390,177933.34,
393,245425.34000000003,
396,183182.66999999998,
399,180529.33000000002,
402,246616.0,
405,180842.66999999998,
408,175977.33000000002,
411,244844.0,
414,182832.0,
417,181200.0,
420,186325.33000000002,
423,190672.0,
426,224185.34000000003,
429,210044.0,
432,199014.66,
435,203366.66,
438,229396.0,
441,194069.33000000002,
444,189436.0,
447,236606.65999999997,
450,188984.0,
453,183205.34,
456,242450.66999999998,
459,184242.66999999998,
462,177864.0,
465,189974.66999999998,
468,235093.34000000003,
471,206785.33000000002,
474,199720.0,
477,204753.33000000002,
480,239788.0,
483,189536.0,
486,182486.66,
489,244525.34000000003,
492,184192.0,
495,187049.34,
498,241366.65999999997,
501,216482.66999999998,
504,207668.0,
507,192130.66,
510,247478.67,
513,185240.0,
516,182382.66999999998,
519,246464.0,
522,211136.0,
525,207674.65999999997,
528,196322.65999999997,
531,177064.0,
