0,59388.0,
3,25680.0,
6,24714.67,
9,25742.660000000003,
12,25738.660000000003,
15,36976.0,
18,24772.0,
21,24156.0,
24,23068.0,
27,44457.34,
30,26294.67,
33,25634.67,
36,23188.0,
39,24736.0,
42,25480.0,
45,22014.67,
48,24129.33,
51,23148.0,
54,40880.0,
57,25048.0,
60,26060.0,
63,25390.67,
66,25446.67,
69,35092.0,
72,24618.67,
75,25565.33,
78,25374.660000000003,
81,35017.33,
84,26781.339999999997,
87,25710.67,
90,23050.660000000003,
93,26985.33,
96,34008.0,
99,24588.0,
102,23808.0,
105,24304.0,
108,34950.67,
111,24814.67,
114,26356.0,
117,25036.0,
120,25032.0,
123,34980.0,
126,24241.339999999997,
129,23456.0,
132,25006.660000000003,
135,34353.34,
138,23340.0,
141,24013.339999999997,
144,23958.660000000003,
147,24241.33,
150,35353.34,
153,22973.33,
156,26034.660000000003,
159,24258.660000000003,
162,26089.33,
165,25062.67,
168,23586.67,
171,24929.33,
174,24584.0,
177,33685.33,
180,24206.660000000003,
183,24942.67,
186,25794.660000000003,
189,25753.33,
192,31840.0,
195,22106.67,
198,21993.33,
201,23741.34,
204,22878.66,
207,34665.33,
210,25029.339999999997,
213,23566.67,
216,25944.0,
219,36034.66,
222,24642.660000000003,
225,24386.67,
228,24941.339999999997,
231,40938.66,
234,25684.0,
237,23726.660000000003,
240,23645.339999999997,
243,24417.33,
246,23449.33,
249,26708.0,
252,24146.67,
255,24228.0,
258,44646.67,
261,24344.0,
264,25102.660000000003,
267,26524.0,
270,25534.67,
273,24473.33,
276,25657.33,
279,25712.0,
282,26882.67,
285,44988.0,
288,22685.33,
291,23828.0,
294,21904.0,
297,23734.66,
300,34153.33,
303,24172.0,
306,27876.0,
309,24741.33,
312,25288.0,
315,24000.0,
318,26045.33,
321,26688.0,
324,23862.660000000003,
327,45800.0,
330,25452.0,
333,24064.0,
336,25057.33,
339,24744.0,
342,36661.34,
345,27078.67,
348,22397.33,
351,26906.660000000003,
354,36285.33,
357,24918.67,
360,26397.339999999997,
363,24901.33,
366,24448.0,
369,35476.0,
372,24673.33,
375,25297.339999999997,
378,25777.33,
381,42350.66,
384,25442.660000000003,
387,22696.0,
390,25240.0,
393,34105.33,
396,25141.33,
399,27073.33,
402,26794.67,
405,25625.33,
408,35020.0,
411,25100.0,
414,25382.67,
417,25226.67,
420,34516.0,
423,25901.33,
426,23574.660000000003,
429,23961.33,
432,26169.33,
435,34594.66,
438,25568.0,
441,22376.0,
444,24448.0,
447,43205.33,
450,25533.339999999997,
453,24306.660000000003,
456,23598.67,
459,32409.33,
462,26256.0,
465,24488.0,
468,25829.339999999997,
471,24234.67,
474,34824.0,
477,24897.339999999997,
480,23680.0,
483,25628.0,
486,43402.67,
489,25878.67,
492,26278.660000000003,
495,25649.33,
498,27680.0,
501,32429.33,
504,26328.0,
507,23913.33,
510,24670.660000000003,
513,34638.67,
516,23865.33,
519,24281.339999999997,
522,24184.0,
525,44898.66,
528,24340.0,
531,26636.0,
534,25669.11,
537,25553.339999999997,
540,35780.0,
543,25240.0,
546,26394.67,
549,25265.33,
552,33134.67,
555,26022.660000000003,
558,24625.339999999997,
561,23984.0,
564,23386.660000000003,
567,35620.0,
570,25818.660000000003,
573,27362.67,
576,26857.339999999997,
579,36293.33,
582,25805.339999999997,
585,25273.33,
588,26240.0,
591,24529.33,
594,35892.0,
597,25505.33,
600,24894.67,
603,24854.67,
606,34914.66,
609,24513.339999999997,
612,24376.0,
615,25256.0,
618,44510.66,
621,25190.67,
624,25081.339999999997,
627,26360.0,
630,25354.660000000003,
633,35924.0,
636,25130.67,
639,24198.67,
642,24050.67,
645,36145.33,
648,24652.0,
651,24814.67,
654,24721.339999999997,
657,25222.67,
660,34446.66,
663,23913.34,
666,23250.66,
669,23337.33,
672,22816.0,
675,36050.66,
678,25014.67,
681,26688.0,
684,24894.660000000003,
687,24688.0,
690,21928.0,
693,23244.0,
696,21704.0,
699,25104.0,
702,41118.66,
705,24969.339999999997,
708,25268.0,
711,24792.0,
714,24964.0,
717,32036.0,
720,21488.0,
723,23002.67,
726,23250.67,
729,30098.67,
732,25470.67,
735,23858.66,
738,24501.33,
741,21994.67,
744,41413.33,
747,23762.660000000003,
750,25209.33,
753,24460.0,
756,29484.0,
759,30677.33,
762,24645.33,
765,25964.0,
768,25561.339999999997,
771,24336.0,
774,26101.339999999997,
777,24193.339999999997,
780,25401.33,
783,24829.339999999997,
786,33598.67,
789,25318.660000000003,
792,25413.33,
795,24829.339999999997,
798,44381.33,
801,24793.33,
804,26402.67,
807,24837.33,
810,24874.67,
813,23677.33,
816,26812.0,
819,25470.660000000003,
822,24593.339999999997,
825,24596.0,
828,23973.339999999997,
831,23508.0,
834,23252.0,
837,23890.67,
840,33929.33,
843,28057.33,
846,28709.33,
849,26452.0,
852,38988.0,
855,24922.67,
858,23497.33,
861,25273.33,
864,23822.67,
867,35524.0,
870,25861.33,
873,26484.0,
876,24634.67,
879,35408.0,
882,23665.339999999997,
885,24662.67,
888,23934.67,
891,24898.67,
894,35966.66,
897,24776.0,
900,24292.0,
903,27077.33,
906,37137.33,
909,22205.33,
912,22329.33,
915,21230.67,
918,21998.67,
921,42504.0,
924,24673.33,
927,25392.0,
930,25112.0,
933,35758.66,
936,25054.67,
939,25785.33,
942,27185.33,
945,24156.0,
948,35221.34,
951,23825.33,
954,23428.0,
957,26412.0,
960,33690.67,
963,25609.33,
966,24125.33,
969,24085.33,
972,24277.33,
975,33504.0,
978,25409.339999999997,
981,24386.67,
984,26610.660000000003,
987,43761.33,
990,23402.67,
993,24525.33,
996,24626.67,
999,25412.0,
1002,32649.33,
1005,26509.33,
1008,26124.0,
1011,24422.660000000003,
1014,34761.34,
1017,25466.660000000003,
1020,26257.339999999997,
1023,26220.0,
1026,24505.33,
1029,34746.66,
1032,25846.67,
1035,26689.33,
1038,24928.0,
1041,33706.67,
1044,23821.33,
1047,23545.33,
1050,24882.67,
1053,22761.339999999997,
1056,33886.66,
1059,24517.339999999997,
1062,24392.0,
1065,24498.67,
1068,45104.0,
1071,25454.67,
1074,25493.33,
1077,24405.33,
1080,25766.67,
1083,25126.67,
1086,24780.0,
1089,24158.67,
1092,25732.0,
1095,35218.67,
1098,27192.0,
1101,27585.339999999997,
1104,26961.33,
1107,27689.33,
1110,25418.67,
1113,24673.33,
1116,26212.0,
1119,26882.67,
1122,34284.0,
1125,23129.33,
1128,25917.33,
1131,25161.339999999997,
1134,24585.339999999997,
1137,35074.67,
1140,23393.33,
1143,25284.0,
1146,26804.0,
1149,32578.67,
1152,23296.0,
1155,26058.660000000003,
1158,24737.33,
1161,24102.660000000003,
1164,34972.0,
1167,28410.67,
1170,26596.0,
1173,23988.0,
1176,36844.0,
1179,24394.660000000003,
1182,24504.0,
1185,25342.660000000003,
1188,45153.34,
1191,26201.339999999997,
1194,25097.33,
1197,23452.0,
1200,25493.33,
1203,25877.33,
1206,24620.0,
1209,25002.660000000003,
1212,24526.67,
1215,35240.0,
1218,24296.0,
1221,24193.339999999997,
1224,23744.0,
1227,24829.33,
1230,35312.0,
1233,25805.33,
1236,25096.0,
1239,25274.660000000003,
1242,34524.0,
